-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
2	0
40	0.031
1	0.1651586
3	0.1651586
39	0.1680427
41	0.1680428
78	0.19
116	0.221
77	0.2517486
79	0.2517486
115	0.2758956
117	0.2758956
0	0.329189
4	0.3291891
38	0.3306454
42	0.3306455
76	0.380086
80	0.3800861
114	0.3964926
118	0.3964927
5	0.4909707
37	0.4909738
43	0.4919484
75	0.4919515
81	0.5264525
113	0.5264553
119	0.5384173
151	0.5384201
6	0.6493986
36	0.6494016
44	0.6501381
74	0.6501411
82	0.6766229
112	0.6766258
120	0.6859734
150	0.6859763
7	0.8033905
35	0.8033933
45	0.8039884
73	0.8039912
83	0.8255521
111	0.8255548
121	0.8332331
149	0.8332357
8	0.9518944
34	0.9518971
46	0.952399
72	0.9524017
84	0.9706714
110	0.970674
122	0.9772123
148	0.9772149
9	1.093896
33	1.093898
47	1.094335
71	1.094338
85	1.110274
109	1.110276
123	1.115997
147	1.115999
10	1.228425
32	1.228427
48	1.228816
70	1.228818
86	1.243032
108	1.243034
124	1.248146
146	1.248149
11	1.354563
31	1.354565
49	1.354917
69	1.35492
87	1.367823
107	1.367825
125	1.372473
145	1.372475
12	1.471447
30	1.471449
50	1.471774
68	1.471776
88	1.483663
106	1.483666
126	1.487951
144	1.487953
13	1.578281
29	1.578282
51	1.578585
67	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
3	0
41	0.031
2	0.1651586
4	0.1651587
40	0.1680428
42	0.1680428
79	0.19
117	0.221
78	0.2517486
80	0.2517486
116	0.2758956
118	0.2758956
5	0.329189
1	0.329189
43	0.3306454
39	0.3306455
81	0.380086
77	0.3800861
119	0.3964926
115	0.3964926
6	0.4909707
0	0.4909708
44	0.4919484
38	0.4919485
82	0.5264525
76	0.5264525
120	0.5384173
114	0.5384174
7	0.6493987
37	0.6494016
45	0.6501382
75	0.6501411
83	0.676623
113	0.6766258
121	0.6859735
151	0.6859763
8	0.8033905
36	0.8033934
46	0.8039884
74	0.8039913
84	0.8255521
112	0.8255549
122	0.833233
150	0.8332358
9	0.9518944
35	0.9518971
47	0.952399
73	0.9524017
85	0.9706713
111	0.970674
123	0.9772123
149	0.977215
10	1.093896
34	1.093898
48	1.094335
72	1.094338
86	1.110274
110	1.110276
124	1.115997
148	1.115999
11	1.228425
33	1.228427
49	1.228816
71	1.228818
87	1.243032
109	1.243034
125	1.248146
147	1.248149
12	1.354563
32	1.354565
50	1.354917
70	1.35492
88	1.367823
108	1.367825
126	1.372473
146	1.372475
13	1.471447
31	1.471449
51	1.471774
69	1.471776
89	1.483663
107	1.483665
127	1.487951
145	1.487953
14	1.57828
30	1.578282
52	1.578585
68	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
4	0
42	0.031
5	0.1651585
3	0.1651587
43	0.1680427
41	0.1680428
80	0.19
118	0.221
81	0.2517486
79	0.2517486
119	0.2758955
117	0.2758956
6	0.329189
2	0.3291891
44	0.3306454
40	0.3306455
82	0.380086
78	0.3800861
120	0.3964926
116	0.3964927
7	0.4909707
1	0.4909708
45	0.4919484
39	0.4919485
83	0.5264525
77	0.5264526
121	0.5384174
115	0.5384174
8	0.6493986
0	0.6493987
46	0.6501381
38	0.6501382
84	0.6766229
76	0.676623
122	0.6859734
114	0.6859735
9	0.8033904
37	0.8033934
47	0.8039883
75	0.8039913
85	0.825552
113	0.8255549
123	0.833233
151	0.8332358
10	0.9518943
36	0.9518972
48	0.952399
74	0.9524018
86	0.9706713
112	0.9706741
124	0.9772123
150	0.977215
11	1.093896
35	1.093898
49	1.094335
73	1.094338
87	1.110274
111	1.110276
125	1.115997
149	1.115999
12	1.228425
34	1.228427
50	1.228816
72	1.228818
88	1.243032
110	1.243034
126	1.248146
148	1.248149
13	1.354563
33	1.354565
51	1.354917
71	1.35492
89	1.367823
109	1.367825
127	1.372473
147	1.372475
14	1.471447
32	1.471449
52	1.471774
70	1.471776
90	1.483663
108	1.483666
128	1.487951
146	1.487953
15	1.578281
31	1.578282
53	1.578585
69	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
5	0
43	0.031
4	0.1651585
6	0.1651586
42	0.1680427
44	0.1680428
81	0.19
119	0.221
80	0.2517486
82	0.2517486
118	0.2758955
120	0.2758956
3	0.329189
7	0.3291891
41	0.3306454
45	0.3306455
79	0.380086
83	0.3800861
117	0.3964926
121	0.3964927
2	0.4909707
8	0.4909708
40	0.4919484
46	0.4919485
78	0.5264525
84	0.5264526
116	0.5384173
122	0.5384174
1	0.6493986
9	0.6493987
39	0.6501381
47	0.6501381
77	0.6766229
85	0.6766229
115	0.6859734
123	0.6859735
0	0.8033904
10	0.8033905
38	0.8039883
48	0.8039884
76	0.8255521
86	0.8255521
114	0.833233
124	0.8332331
11	0.9518944
37	0.9518971
49	0.952399
75	0.9524017
87	0.9706714
113	0.970674
125	0.9772123
151	0.9772149
12	1.093896
36	1.093898
50	1.094335
74	1.094338
88	1.110274
112	1.110276
126	1.115997
150	1.115999
13	1.228425
35	1.228427
51	1.228816
73	1.228818
89	1.243032
111	1.243034
127	1.248146
149	1.248148
14	1.354563
34	1.354565
52	1.354917
72	1.35492
90	1.367823
110	1.367825
128	1.372473
148	1.372475
15	1.471447
33	1.471449
53	1.471774
71	1.471776
91	1.483663
109	1.483665
129	1.487951
147	1.487953
16	1.57828
32	1.578282
54	1.578585
70	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
6	0
44	0.031
5	0.1651586
7	0.1651587
43	0.1680428
45	0.1680428
82	0.19
120	0.221
81	0.2517486
83	0.2517487
119	0.2758956
121	0.2758956
4	0.329189
8	0.3291891
42	0.3306454
46	0.3306455
80	0.380086
84	0.3800861
118	0.3964926
122	0.3964927
3	0.4909707
9	0.4909708
41	0.4919484
47	0.4919485
79	0.5264525
85	0.5264525
117	0.5384173
123	0.5384174
2	0.6493986
10	0.6493987
40	0.6501381
48	0.6501382
78	0.6766229
86	0.676623
116	0.6859734
124	0.6859735
1	0.8033904
11	0.8033905
39	0.8039883
49	0.8039884
77	0.8255521
87	0.8255521
115	0.833233
125	0.833233
0	0.9518943
12	0.9518944
38	0.952399
50	0.952399
76	0.9706713
88	0.9706714
114	0.9772123
126	0.9772123
13	1.093896
37	1.093898
51	1.094335
75	1.094338
89	1.110274
113	1.110276
127	1.115997
151	1.115999
14	1.228425
36	1.228427
52	1.228816
74	1.228818
90	1.243032
112	1.243034
128	1.248146
150	1.248149
15	1.354563
35	1.354565
53	1.354917
73	1.35492
91	1.367823
111	1.367825
129	1.372473
149	1.372475
16	1.471447
34	1.471449
54	1.471774
72	1.471776
92	1.483663
110	1.483665
130	1.487951
148	1.487953
17	1.57828
33	1.578282
55	1.578585
71	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
7	0
45	0.031
8	0.1651586
6	0.1651587
46	0.1680427
44	0.1680428
83	0.19
121	0.221
84	0.2517486
82	0.2517487
122	0.2758956
120	0.2758956
9	0.329189
5	0.3291891
47	0.3306454
43	0.3306455
85	0.380086
81	0.3800861
123	0.3964926
119	0.3964927
10	0.4909707
4	0.4909707
48	0.4919484
42	0.4919484
86	0.5264525
80	0.5264525
124	0.5384173
118	0.5384174
11	0.6493986
3	0.6493987
49	0.6501381
41	0.6501382
87	0.6766229
79	0.676623
125	0.6859734
117	0.6859735
12	0.8033904
2	0.8033905
50	0.8039883
40	0.8039884
88	0.825552
78	0.8255521
126	0.8332329
116	0.8332331
13	0.9518943
1	0.9518944
51	0.952399
39	0.952399
89	0.9706713
77	0.9706714
127	0.9772123
115	0.9772123
14	1.093896
0	1.093896
52	1.094335
38	1.094335
90	1.110274
76	1.110274
128	1.115997
114	1.115997
15	1.228425
37	1.228427
53	1.228816
75	1.228818
91	1.243032
113	1.243034
129	1.248146
151	1.248149
16	1.354563
36	1.354565
54	1.354917
74	1.35492
92	1.367823
112	1.367825
130	1.372472
150	1.372475
17	1.471447
35	1.471449
55	1.471774
73	1.471776
93	1.483663
111	1.483665
131	1.487951
149	1.487953
18	1.57828
34	1.578282
56	1.578585
72	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
8	0
46	0.031
7	0.1651586
9	0.1651586
45	0.1680427
47	0.1680427
84	0.19
122	0.221
83	0.2517486
85	0.2517486
121	0.2758956
123	0.2758956
10	0.329189
6	0.3291891
48	0.3306454
44	0.3306455
86	0.380086
82	0.3800861
124	0.3964926
120	0.3964927
11	0.4909707
5	0.4909708
49	0.4919484
43	0.4919485
87	0.5264525
81	0.5264526
125	0.5384173
119	0.5384174
12	0.6493986
4	0.6493986
50	0.6501381
42	0.6501381
88	0.6766229
80	0.6766229
126	0.6859734
118	0.6859734
13	0.8033905
3	0.8033905
51	0.8039883
41	0.8039884
89	0.8255521
79	0.8255521
127	0.833233
117	0.833233
14	0.9518943
2	0.9518944
52	0.9523989
40	0.952399
90	0.9706713
78	0.9706714
128	0.9772122
116	0.9772123
1	1.093896
15	1.093896
39	1.094335
53	1.094335
77	1.110274
91	1.110274
115	1.115997
129	1.115997
16	1.228425
0	1.228425
54	1.228816
38	1.228816
92	1.243032
76	1.243032
130	1.248146
114	1.248146
17	1.354563
37	1.354565
55	1.354917
75	1.35492
93	1.367823
113	1.367825
131	1.372473
151	1.372475
18	1.471447
36	1.471449
56	1.471774
74	1.471776
94	1.483663
112	1.483666
132	1.487951
150	1.487953
19	1.57828
35	1.578282
57	1.578585
73	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
9	0
47	0.031
8	0.1651586
10	0.1651586
46	0.1680427
48	0.1680428
85	0.19
123	0.221
84	0.2517486
86	0.2517486
122	0.2758956
124	0.2758956
7	0.329189
11	0.329189
45	0.3306454
49	0.3306454
83	0.380086
87	0.380086
121	0.3964926
125	0.3964926
12	0.4909707
6	0.4909708
50	0.4919484
44	0.4919485
88	0.5264525
82	0.5264525
126	0.5384173
120	0.5384174
13	0.6493986
5	0.6493987
51	0.6501381
43	0.6501381
89	0.6766229
81	0.6766229
127	0.6859735
119	0.6859735
4	0.8033904
14	0.8033904
42	0.8039883
52	0.8039883
80	0.825552
90	0.8255521
118	0.833233
128	0.833233
3	0.9518944
15	0.9518944
41	0.952399
53	0.952399
79	0.9706713
91	0.9706714
117	0.9772123
129	0.9772123
16	1.093896
2	1.093896
54	1.094335
40	1.094335
92	1.110274
78	1.110274
130	1.115997
116	1.115997
1	1.228425
17	1.228425
39	1.228816
55	1.228816
77	1.243032
93	1.243032
115	1.248146
131	1.248146
0	1.354563
18	1.354563
38	1.354917
56	1.354917
76	1.367823
94	1.367823
114	1.372473
132	1.372473
19	1.471447
37	1.471449
57	1.471774
75	1.471776
95	1.483663
113	1.483665
133	1.487951
151	1.487953
20	1.57828
36	1.578282
58	1.578585
74	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
10	0
48	0.031
11	0.1651586
9	0.1651586
49	0.1680427
47	0.1680428
86	0.19
124	0.221
87	0.2517486
85	0.2517486
125	0.2758956
123	0.2758956
8	0.329189
12	0.329189
46	0.3306454
50	0.3306454
84	0.380086
88	0.380086
122	0.3964926
126	0.3964926
7	0.4909707
13	0.4909708
45	0.4919484
51	0.4919485
83	0.5264525
89	0.5264526
121	0.5384173
127	0.5384174
14	0.6493986
6	0.6493987
52	0.6501381
44	0.6501382
90	0.6766229
82	0.676623
128	0.6859734
120	0.6859735
15	0.8033905
5	0.8033905
53	0.8039884
43	0.8039884
91	0.8255521
81	0.8255521
129	0.8332331
119	0.8332331
4	0.9518943
16	0.9518944
42	0.952399
54	0.952399
80	0.9706713
92	0.9706714
118	0.9772123
130	0.9772123
17	1.093896
3	1.093896
55	1.094335
41	1.094335
93	1.110274
79	1.110274
131	1.115997
117	1.115997
2	1.228425
18	1.228425
40	1.228816
56	1.228816
78	1.243032
94	1.243032
116	1.248146
132	1.248146
1	1.354563
19	1.354563
39	1.354917
57	1.354917
77	1.367823
95	1.367823
115	1.372473
133	1.372473
0	1.471447
20	1.471447
38	1.471774
58	1.471774
76	1.483663
96	1.483663
114	1.487951
134	1.487951
21	1.57828
37	1.578282
59	1.578585
75	1.578587
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
11	0
49	0.031
10	0.1651586
12	0.1651586
48	0.1680427
50	0.1680428
87	0.19
125	0.221
86	0.2517486
88	0.2517486
124	0.2758956
126	0.2758956
9	0.329189
13	0.3291891
47	0.3306454
51	0.3306455
85	0.380086
89	0.3800861
123	0.3964926
127	0.3964927
8	0.4909707
14	0.4909707
46	0.4919484
52	0.4919484
84	0.5264525
90	0.5264525
122	0.5384173
128	0.5384174
7	0.6493986
15	0.6493987
45	0.6501381
53	0.6501382
83	0.6766229
91	0.676623
121	0.6859734
129	0.6859735
6	0.8033905
16	0.8033905
44	0.8039884
54	0.8039884
82	0.8255521
92	0.8255521
120	0.833233
130	0.833233
17	0.9518944
5	0.9518944
55	0.952399
43	0.952399
93	0.9706714
81	0.9706714
131	0.9772123
119	0.9772123
4	1.093896
18	1.093896
42	1.094335
56	1.094335
80	1.110274
94	1.110274
118	1.115997
132	1.115997
3	1.228425
19	1.228425
41	1.228816
57	1.228816
79	1.243032
95	1.243032
117	1.248146
133	1.248146
2	1.354563
20	1.354563
40	1.354917
58	1.354917
78	1.367823
96	1.367823
116	1.372473
134	1.372473
21	1.471447
1	1.471447
59	1.471774
39	1.471774
97	1.483663
77	1.483663
135	1.487951
115	1.487951
0	1.57828
22	1.57828
38	1.578585
60	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
12	0
50	0.031
11	0.1651586
13	0.1651586
49	0.1680428
51	0.1680428
88	0.19
126	0.221
87	0.2517486
89	0.2517486
125	0.2758956
127	0.2758956
14	0.329189
10	0.329189
52	0.3306454
48	0.3306454
90	0.380086
86	0.380086
128	0.3964926
124	0.3964926
9	0.4909707
15	0.4909708
47	0.4919484
53	0.4919485
85	0.5264525
91	0.5264526
123	0.5384173
129	0.5384174
8	0.6493986
16	0.6493986
46	0.6501381
54	0.6501381
84	0.6766229
92	0.6766229
122	0.6859734
130	0.6859735
7	0.8033904
17	0.8033905
45	0.8039883
55	0.8039883
83	0.825552
93	0.8255521
121	0.8332329
131	0.833233
6	0.9518944
18	0.9518944
44	0.952399
56	0.9523991
82	0.9706714
94	0.9706714
120	0.9772123
132	0.9772123
19	1.093896
5	1.093896
57	1.094335
43	1.094335
95	1.110274
81	1.110274
133	1.115997
119	1.115997
4	1.228425
20	1.228425
42	1.228816
58	1.228816
80	1.243032
96	1.243032
118	1.248146
134	1.248146
21	1.354563
3	1.354563
59	1.354917
41	1.354917
97	1.367823
79	1.367823
135	1.372472
117	1.372473
22	1.471447
2	1.471447
60	1.471774
40	1.471774
98	1.483663
78	1.483663
136	1.487951
116	1.487951
1	1.57828
23	1.57828
39	1.578585
61	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
13	0
51	0.031
14	0.1651586
12	0.1651586
52	0.1680427
50	0.1680428
89	0.19
127	0.221
90	0.2517486
88	0.2517486
128	0.2758956
126	0.2758956
15	0.329189
11	0.3291891
53	0.3306455
49	0.3306455
91	0.3800861
87	0.3800861
129	0.3964927
125	0.3964927
16	0.4909708
10	0.4909708
54	0.4919485
48	0.4919485
92	0.5264525
86	0.5264526
130	0.5384174
124	0.5384174
17	0.6493986
9	0.6493986
55	0.6501381
47	0.6501381
93	0.6766229
85	0.6766229
131	0.6859735
123	0.6859735
8	0.8033905
18	0.8033905
46	0.8039883
56	0.8039884
84	0.8255521
94	0.8255522
122	0.833233
132	0.8332331
7	0.9518943
19	0.9518944
45	0.952399
57	0.952399
83	0.9706713
95	0.9706714
121	0.9772123
133	0.9772123
20	1.093896
6	1.093896
58	1.094335
44	1.094335
96	1.110274
82	1.110274
134	1.115997
120	1.115997
21	1.228425
5	1.228425
59	1.228816
43	1.228816
97	1.243032
81	1.243032
135	1.248146
119	1.248146
22	1.354563
4	1.354563
60	1.354917
42	1.354917
98	1.367823
80	1.367823
136	1.372473
118	1.372473
23	1.471447
3	1.471447
61	1.471774
41	1.471774
99	1.483663
79	1.483663
137	1.487951
117	1.487951
2	1.578281
24	1.578281
40	1.578585
62	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
14	0
52	0.031
13	0.1651586
15	0.1651587
51	0.1680427
53	0.1680428
90	0.19
128	0.221
89	0.2517486
91	0.2517486
127	0.2758956
129	0.2758956
12	0.329189
16	0.3291891
50	0.3306454
54	0.3306455
88	0.380086
92	0.3800861
126	0.3964926
130	0.3964927
11	0.4909707
17	0.4909708
49	0.4919484
55	0.4919485
87	0.5264525
93	0.5264525
125	0.5384174
131	0.5384174
10	0.6493986
18	0.6493987
48	0.6501381
56	0.6501382
86	0.6766229
94	0.676623
124	0.6859734
132	0.6859735
9	0.8033904
19	0.8033905
47	0.8039883
57	0.8039884
85	0.8255521
95	0.8255521
123	0.833233
133	0.833233
8	0.9518943
20	0.9518944
46	0.9523989
58	0.9523991
84	0.9706713
96	0.9706714
122	0.9772122
134	0.9772123
7	1.093896
21	1.093896
45	1.094335
59	1.094335
83	1.110274
97	1.110274
121	1.115997
135	1.115997
6	1.228425
22	1.228425
44	1.228816
60	1.228816
82	1.243032
98	1.243032
120	1.248146
136	1.248146
23	1.354563
5	1.354563
61	1.354917
43	1.354917
99	1.367823
81	1.367823
137	1.372473
119	1.372473
4	1.471447
24	1.471447
42	1.471774
62	1.471774
80	1.483663
100	1.483663
118	1.487951
138	1.487951
3	1.57828
25	1.578281
41	1.578585
63	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
15	0
53	0.031
16	0.1651586
14	0.1651587
54	0.1680428
52	0.1680428
91	0.19
129	0.221
92	0.2517486
90	0.2517486
130	0.2758956
128	0.2758956
17	0.329189
13	0.329189
55	0.3306454
51	0.3306455
93	0.380086
89	0.3800861
131	0.3964926
127	0.3964927
12	0.4909708
18	0.4909708
50	0.4919485
56	0.4919485
88	0.5264526
94	0.5264526
126	0.5384174
132	0.5384174
19	0.6493986
11	0.6493987
57	0.6501381
49	0.6501382
95	0.6766229
87	0.676623
133	0.6859735
125	0.6859735
20	0.8033905
10	0.8033905
58	0.8039884
48	0.8039884
96	0.8255521
86	0.8255521
134	0.833233
124	0.8332331
21	0.9518943
9	0.9518944
59	0.952399
47	0.952399
97	0.9706713
85	0.9706714
135	0.9772123
123	0.9772123
22	1.093896
8	1.093896
60	1.094335
46	1.094335
98	1.110274
84	1.110274
136	1.115997
122	1.115997
23	1.228425
7	1.228425
61	1.228816
45	1.228816
99	1.243032
83	1.243032
137	1.248146
121	1.248146
24	1.354563
6	1.354563
62	1.354917
44	1.354917
100	1.367823
82	1.367823
138	1.372473
120	1.372473
25	1.471447
5	1.471447
63	1.471774
43	1.471774
101	1.483663
81	1.483663
139	1.487951
119	1.487951
4	1.578281
26	1.578281
42	1.578585
64	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
16	0
54	0.031
17	0.1651586
15	0.1651586
55	0.1680427
53	0.1680428
92	0.19
130	0.221
93	0.2517486
91	0.2517486
131	0.2758955
129	0.2758956
18	0.329189
14	0.3291891
56	0.3306455
52	0.3306455
94	0.3800861
90	0.3800861
132	0.3964927
128	0.3964927
19	0.4909707
13	0.4909708
57	0.4919484
51	0.4919485
95	0.5264525
89	0.5264525
133	0.5384173
127	0.5384174
20	0.6493986
12	0.6493986
58	0.6501381
50	0.6501381
96	0.6766229
88	0.6766229
134	0.6859734
126	0.6859735
21	0.8033904
11	0.8033905
59	0.8039883
49	0.8039884
97	0.825552
87	0.8255521
135	0.8332329
125	0.833233
22	0.9518943
10	0.9518944
60	0.9523989
48	0.952399
98	0.9706713
86	0.9706714
136	0.9772122
124	0.9772123
23	1.093896
9	1.093896
61	1.094335
47	1.094335
99	1.110274
85	1.110274
137	1.115997
123	1.115997
8	1.228425
24	1.228425
46	1.228816
62	1.228816
84	1.243032
100	1.243032
122	1.248146
138	1.248146
7	1.354563
25	1.354563
45	1.354917
63	1.354917
83	1.367823
101	1.367823
121	1.372472
139	1.372473
26	1.471447
6	1.471447
64	1.471774
44	1.471774
102	1.483663
82	1.483663
140	1.487951
120	1.487951
27	1.57828
5	1.57828
65	1.578585
43	1.578585
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
-1	1.340781e+154
17	0
55	0.031
16	0.1651586
18	0.1651587
54	0.1680427
56	0.1680428
93	0.19
131	0.221
92	0.2517486
94	0.2517487
130	0.2758955
132	0.2758956
15	0.329189
19	0.329189
53	0.3306454
57	0.3306455
91	0.380086
95	0.3800861
129	0.3964926
133	0.3964926
14	0.4909708
20	0.4909708
52	0.4919485
58	0.4919485
90	0.5264525
96	0.5264526
128	0.5384174
134	0.5384174
21	0.6493986
13	0.6493986
59	0.6501381
51	0.6501381
97	0.6766229
89	0.6766229
135	0.6859734
127	0.6859735
12	0.8033905
22	0.8033905
50	0.8039883
60	0.8039883
88	0.8255521
98	0.8255521
126	0.833233
136	0.833233
23	0.9518943
11	0.9518944
61	0.952399
49	0.952399
99	0.9706713
87	0.9706714
137	0.9772123
125	0.9772123
10	1.093896
24	1.093896
48	1.094335
62	1.094335
86	1.110274
100	1.110274
124	1.115997
138	1.115997
9	1.228425
25	1.228425
47	1.228816
63	1.228816
85	1.243032
101	1.243032
123	1.248146
139	1.248146
8	1.354563
26	1.354563
46	1.354917
64	1.354917
84	1.367823
102	1.367823
122	1.372473
140	1.372473
7	1.471447
27	1.471447
45	1.471774
65	1.471774
83	1.483663
103	1.483663
121	1.487951
141	1.487951
28	1.57828
6	1.57828
66	1.578585
44	1.578585
-1	1.340781e+154
-1	1.340781e+154
